,0
1280,2219141.3580426
1281,2220290.222481656
1282,2258401.9312821804
1283,2287216.4559133532
1284,2299439.8901691358
1285,2333288.212009492
1286,2332329.309649418
1287,2340650.858488344
1288,2348038.3583682906
1289,2341916.6198017215
1290,2324031.183878088
1291,2341192.5640179073
1292,2325405.185012312
1293,2335520.303261188
1294,2337732.161997589
1295,2342173.994725949
1296,2343017.237977162
1297,2352104.1137640034
1298,2328622.4390203087
1299,2362193.2224010783
1300,2342527.8413415006
1301,2353857.4033368933
1302,2365685.4682653625
1303,2370944.7733865282
1304,2370243.5456689796
1305,2371281.1733893133
1306,2349720.322495678
1307,2344751.804628373
1308,2369879.1955342386
1309,2379486.460906345
1310,2375575.4587908536
1311,2390631.4940546653
1312,2392298.0622691875
1313,2377549.105938451
1314,2404411.7876525563
1315,2392897.902340514
1316,2394042.16803645
1317,2400193.086242068
1318,2421141.3333173846
1319,2422975.544445493
1320,2424013.2365384107
1321,2437589.7487716475
1322,2417641.077307657
1323,2407640.204884263
1324,2427497.8032939797
1325,2449267.8077482446
1326,2393813.522535901
1327,2379191.863566052
1328,2403307.8828910743
1329,2436403.7897873614
1330,2446268.049943261
1331,2453023.422319398
1332,2463290.3639097065
1333,2465017.6276648548
1334,2460592.760010117
1335,2455824.7190245767
1336,2422639.755285682
1337,2441703.392953086
1338,2447095.1388480016
1339,2457578.751731424
1340,2447082.503534627
1341,2430154.2678688955
1342,2435923.403052685
1343,2424878.1885778257
1344,2450000.3539519086
1345,2450696.300085301
1346,2455419.597812917
1347,2458729.6705439654
1348,2466992.512385029
1349,2455085.7670352487
1350,2438026.887051995
1351,2438377.470702243
1352,2448170.9700029474
1353,2435817.5504607493
1354,2456826.2237680485
1355,2454852.579368112
1356,2466334.7418529224
1357,2482852.334209336
1358,2479853.498282601
1359,2489068.555964546
1360,2509104.1428028117
1361,2512950.7397029013
1362,2520717.6108792033
1363,2523915.1422057673
1364,2532288.9756184244
1365,2548892.00907283
1366,2542815.048363641
1367,2562817.6848185197
1368,2539028.671771148
1369,2528190.8675975497
1370,2582205.9622855578
1371,2583827.895699094
1372,2578807.0998416375
1373,2592576.7887404487
1374,2605330.3828351116
1375,2621947.730830016
1376,2617993.947430032
1377,2619946.6891658516
1378,2650853.1950701494
1379,2647698.979921534
1380,2648169.2082077656
1381,2644405.8153375387
1382,2666829.0920134624
1383,2666767.427703025
1384,2671351.5304112886
1385,2680527.664457656
1386,2659804.8095555315
1387,2671202.4589762604
1388,2674222.651196603
1389,2667546.312044996
1390,2684948.8837068914
1391,2669046.6788559505
1392,2741246.6945472835
1393,2684853.2186771147
1394,2707270.5994503153
1395,2708466.4397188216
1396,2746442.786481075
1397,2736185.541987864
1398,2734395.1186584937
1399,2720466.0062641995
1400,2721293.103705726
1401,2716333.7012357092
1402,2729940.6869438784
1403,2678792.8870585044
1404,2672232.0374733526
1405,2686031.9047705634
1406,2642776.111021998
1407,2654812.119604627
1408,2636496.544068419
1409,2651759.7740620533
1410,2665349.224405622
1411,2661205.6129583335
1412,2705731.807305588
1413,2705693.674253818
1414,2699486.0693918173
1415,2733948.9937347835
1416,2735836.6502682464
1417,2746212.721561984
1418,2775995.5840123678
1419,2759132.5987702906
1420,2759128.283183747
1421,2760471.2358357375
1422,2759177.3439646587
1423,2746045.3893076004
1424,2759594.95998893
1425,2749767.846857205
1426,2753037.8694238765
1427,2766574.117361866
1428,2782776.7423247234
1429,2791027.582116388
1430,2771763.8163885055
1431,2793417.003991582
1432,2784070.3227755
1433,2771161.0250092493
1434,2770599.599154562
1435,2797255.824689925
1436,2800905.3948302865
1437,2822352.4298459855
1438,2817890.7960555647
1439,2806313.3191544455
1440,2789206.806047074
1441,2817487.236223769
1442,2773321.7522250335
1443,2809213.310510272
1444,2819210.8414162886
1445,2820258.115641561
1446,2760477.061126241
1447,2746038.546863995
1448,2781184.7672048747
1449,2777294.0902664363
1450,2721079.3818316218
1451,2781608.8043652177
1452,2718500.7190987
1453,2654433.0257823123
1454,2610167.6122622793
1455,2604214.9210007177
1456,2588768.134384335
1457,2570099.3282728856
1458,2612366.7701357766
1459,2631133.837444164
1460,2687464.900886378
1461,2680438.5494232285
1462,2716259.197738567
1463,2737209.850177702
1464,2750281.8085075184
1465,2781987.7643319145
1466,2791469.461934559
1467,2797674.3439967604
1468,2854996.740340848
1469,2861595.8408810725
1470,2884211.2806989425
1471,2873287.060497361
1472,2878016.3525605137
1473,2862243.626585334
1474,2860718.714771201
1475,2862483.1616242817
1476,2868592.5284289485
1477,2880451.3205438256
1478,2874410.394375584
1479,2887552.654617161
1480,2909347.538082536
1481,2899181.052552687
1482,2944326.0615587053
1483,2933628.351272049
1484,2944340.7763700653
1485,2945165.1630401285
1486,2970129.521894427
1487,2998411.1381314
1488,2988230.2855413323
1489,3009698.584790851
1490,2999149.6896404997
1491,2999625.789831986
1492,3020399.8280405183
1493,3000584.546440349
1494,2984515.9608531515
1495,2948409.779899649
1496,2961708.5999669023
1497,2910960.944799035
1498,2893987.959305219
1499,2858006.933422261
1500,2904613.213052443
1501,2973877.5778209427
1502,2930398.126884585
1503,2975651.898410231
1504,2955508.0846683723
1505,2962973.5861445977
1506,2972281.493007358
1507,2964197.7646708703
1508,2949468.8931674846
1509,2920820.0045955563
1510,2921912.9308886775
1511,2889199.3815247496
1512,2859293.308265446
1513,2917585.034723275
1514,2958611.5827026097
1515,2936109.557300013
1516,2925842.4540460184
1517,2923095.6093100114
1518,2899568.8281705515
1519,2871395.284115905
1520,2899917.0536219166
1521,2861870.7581022764
1522,2881168.5372438817
1523,2924004.4207663094
1524,2893562.7655338407
1525,2873478.7659942787
1526,2809790.0367852016
1527,2781156.2824228825
1528,2812030.379614579
1529,2748809.076443009
1530,2774945.443678924
1531,2804877.3559276387
1532,2791768.414453538
1533,2824811.8524742867
1534,2779673.2278221794
1535,2749148.594118948
1536,2784132.4083749405
1537,2776910.446249329
1538,2779821.0116477692
1539,2799442.4369948423
1540,2820908.06800676
1541,2805021.6931298985
1542,2811747.813832171
1543,2820843.5697125094
1544,2800295.36121611
1545,2827012.4504866065
1546,2823788.614544705
1547,2834435.273919046
1548,2816959.8921967833
1549,2862407.3981263926
1550,2847599.9953614925
1551,2837379.284312852
1552,2838998.3725488465
1553,2784348.8172117393
1554,2780062.358927115
1555,2726075.636557317
1556,2726931.5338682705
1557,2708073.1414147248
1558,2696056.0953106205
1559,2720636.937493879
1560,2695780.2620472386
1561,2729447.3346795007
1562,2729310.1379712005
1563,2770182.679070869
1564,2770311.4293172034
1565,2743156.6818278637
1566,2685630.4060866134
1567,2689738.244649197
1568,2752871.6688368777
1569,2754398.8168668505
1570,2734291.3248771382
1571,2699736.6887214473
1572,2706127.816138759
1573,2707909.3448255453
1574,2726978.3632570566
1575,2735935.9166572224
1576,2746584.3797123116
1577,2773755.7128332043
1578,2745052.737166495
1579,2738063.9136772538
1580,2782992.2999147368
1581,2774980.2168084793
1582,2751024.810737401
1583,2772104.780836038
1584,2766900.5118310396
1585,2785900.0353754647
1586,2777576.061735853
1587,2774601.4139762623
1588,2780745.4230063674
1589,2794017.446415619
1590,2789006.6051676413
1591,2755674.570504202
1592,2799702.111468809
1593,2802022.6067618644
1594,2767315.481711893
1595,2748575.412688134
1596,2762477.2131086295
1597,2814227.9997835117
1598,2805290.3287859918
1599,2782524.7318263096
1600,2794778.3238760503
1601,2829273.2362889317
1602,2839104.333516827
1603,2865393.0070883813
1604,2863342.9865951757
1605,2864648.964541644
1606,2854902.7113395105
1607,2840573.7087477176
1608,2815986.4353262177
1609,2839876.1104511414
1610,2847829.81808202
1611,2844995.861105903
1612,2828131.588874553
1613,2808708.582147781
1614,2794168.0010682326
1615,2766313.63167603
1616,2745178.4200364687
1617,2716379.7186993635
1618,2718369.2084365617
1619,2757258.140933511
1620,2764115.6849653795
1621,2735699.1045013918
1622,2723952.7830428486
1623,2747241.243281842
1624,2761216.288754418
1625,2799995.8351617293
1626,2783141.587158453
1627,2794455.1035202676
1628,2788533.6170661952
1629,2771972.46664779
1630,2767479.783574875
1631,2758641.4975732043
1632,2701394.696277599
1633,2702765.246686471
1634,2713998.3054711353
1635,2728081.614666462
1636,2708077.1512246896
1637,2715568.64205059
1638,2678512.524708603
1639,2669591.429503596
1640,2699369.522698504
1641,2736485.3778408314
1642,2730938.5112239914
1643,2737035.8912374447
1644,2755051.3882628316
1645,2732359.970144297
1646,2731467.029273877
1647,2715986.612309346
1648,2713597.2359688124
1649,2711661.36019981
1650,2689924.6913848785
1651,2681643.813738744
1652,2719108.165309419
1653,2738172.6433088672
1654,2738065.1331459796
1655,2740456.089571802
1656,2741714.1647208096
1657,2743353.346141207
1658,2753652.545000073
1659,2723251.0570971435
1660,2716408.379310694
1661,2755191.8198039955
1662,2717852.997345991
1663,2725792.094080227
1664,2707609.7619727165
1665,2719861.952703197
1666,2736458.671590463
1667,2724824.839606374
1668,2706558.358849345
1669,2662672.196128841
1670,2565628.4329654584
1671,2503588.728382827
1672,2461814.1347231204
1673,2588448.609435926
1674,2634490.3483984256
1675,2645455.086943387
1676,2629582.755088474
1677,2565984.093251876
1678,2615298.5385814547
1679,2625760.6100403834
1680,2584061.642752439
1681,2657623.804930003
1682,2619900.447312051
1683,2630299.149308075
1684,2645925.73305638
1685,2645481.3338142782
1686,2677342.711702186
1687,2688922.9629410473
1688,2688455.611144963
1689,2644847.5603792462
1690,2654901.1555238934
1691,2636333.245956665
1692,2636163.1880030935
1693,2617730.048657963
1694,2648314.4777046293
1695,2630039.990012805
1696,2659915.82210032
1697,2708024.2869172897
1698,2704958.04859037
